id,Broker,Date,Value
Maxwell_Challenge_Realty_1700,Maxwell Challenge Realty,2019-04-30,87.0
Maxwell_Challenge_Realty_1701,Maxwell Challenge Realty,2019-05-31,88.0
Maxwell_Challenge_Realty_1702,Maxwell Challenge Realty,2019-06-30,86.0
Maxwell_Challenge_Realty_1703,Maxwell Challenge Realty,2019-07-31,85.0
Maxwell_Challenge_Realty_1704,Maxwell Challenge Realty,2019-08-31,83.0
Maxwell_Challenge_Realty_1705,Maxwell Challenge Realty,2019-09-30,85.0
Maxwell_Challenge_Realty_1706,Maxwell Challenge Realty,2019-10-31,87.0
Maxwell_Challenge_Realty_1707,Maxwell Challenge Realty,2019-11-30,86.0
Maxwell_Challenge_Realty_1708,Maxwell Challenge Realty,2019-12-31,87.0
Maxwell_Challenge_Realty_1709,Maxwell Challenge Realty,2018-01-31,85.0
Maxwell_Challenge_Realty_1710,Maxwell Challenge Realty,2018-02-28,85.0
Maxwell_Challenge_Realty_1711,Maxwell Challenge Realty,2018-03-31,84.0
Maxwell_Challenge_Realty_1712,Maxwell Challenge Realty,2018-04-30,
Maxwell_Challenge_Realty_1713,Maxwell Challenge Realty,2018-05-31,
Maxwell_Challenge_Realty_1714,Maxwell Challenge Realty,2018-06-30,
Maxwell_Challenge_Realty_1715,Maxwell Challenge Realty,2018-07-31,
Maxwell_Challenge_Realty_1716,Maxwell Challenge Realty,2018-08-31,
Maxwell_Challenge_Realty_1717,Maxwell Challenge Realty,2018-09-30,
Maxwell_Challenge_Realty_1718,Maxwell Challenge Realty,2018-10-31,
Maxwell_Challenge_Realty_1719,Maxwell Challenge Realty,2018-11-30,
Maxwell_Challenge_Realty_1720,Maxwell Challenge Realty,2018-12-31,
Maxwell_Challenge_Realty_1721,Maxwell Challenge Realty,2017-01-31,
NOW_Real_Estate_Group_1722,NOW Real Estate Group,2024-01-31,76.0
NOW_Real_Estate_Group_1723,NOW Real Estate Group,2024-02-29,76.0
NOW_Real_Estate_Group_1724,NOW Real Estate Group,2024-03-31,76.0
NOW_Real_Estate_Group_1725,NOW Real Estate Group,2024-04-30,76.0
NOW_Real_Estate_Group_1726,NOW Real Estate Group,2024-05-31,77.0
NOW_Real_Estate_Group_1727,NOW Real Estate Group,2024-06-30,77.0
NOW_Real_Estate_Group_1728,NOW Real Estate Group,2024-07-31,79.0
NOW_Real_Estate_Group_1729,NOW Real Estate Group,2024-08-31,80.0
NOW_Real_Estate_Group_1730,NOW Real Estate Group,2024-09-30,81.0
NOW_Real_Estate_Group_1731,NOW Real Estate Group,2024-10-31,79.0
NOW_Real_Estate_Group_1732,NOW Real Estate Group,2024-11-30,80.0
NOW_Real_Estate_Group_1733,NOW Real Estate Group,2024-12-31,78.0
NOW_Real_Estate_Group_1734,NOW Real Estate Group,2023-01-31,78.0
NOW_Real_Estate_Group_1735,NOW Real Estate Group,2023-02-28,78.0
NOW_Real_Estate_Group_1736,NOW Real Estate Group,2023-03-31,76.0
NOW_Real_Estate_Group_1737,NOW Real Estate Group,2023-04-30,76.0
NOW_Real_Estate_Group_1738,NOW Real Estate Group,2023-05-31,73.0
NOW_Real_Estate_Group_1739,NOW Real Estate Group,2023-06-30,73.0
NOW_Real_Estate_Group_1740,NOW Real Estate Group,2023-07-31,74.0
NOW_Real_Estate_Group_1741,NOW Real Estate Group,2023-08-31,74.0
NOW_Real_Estate_Group_1742,NOW Real Estate Group,2023-09-30,75.0
NOW_Real_Estate_Group_1743,NOW Real Estate Group,2023-10-31,75.0
NOW_Real_Estate_Group_1744,NOW Real Estate Group,2023-11-30,78.0
NOW_Real_Estate_Group_1745,NOW Real Estate Group,2023-12-31,80.0
NOW_Real_Estate_Group_1746,NOW Real Estate Group,2022-01-31,84.0
NOW_Real_Estate_Group_1747,NOW Real Estate Group,2022-02-28,84.0
NOW_Real_Estate_Group_1748,NOW Real Estate Group,2022-03-31,84.0
NOW_Real_Estate_Group_1749,NOW Real Estate Group,2022-04-30,84.0
NOW_Real_Estate_Group_1750,NOW Real Estate Group,2022-05-31,85.0
NOW_Real_Estate_Group_1751,NOW Real Estate Group,2022-06-30,84.0
NOW_Real_Estate_Group_1752,NOW Real Estate Group,2022-07-31,84.0
NOW_Real_Estate_Group_1753,NOW Real Estate Group,2022-08-31,83.0
NOW_Real_Estate_Group_1754,NOW Real Estate Group,2022-09-30,83.0
NOW_Real_Estate_Group_1755,NOW Real Estate Group,2022-10-31,84.0
NOW_Real_Estate_Group_1756,NOW Real Estate Group,2022-11-30,86.0
NOW_Real_Estate_Group_1757,NOW Real Estate Group,2022-12-31,87.0
NOW_Real_Estate_Group_1758,NOW Real Estate Group,2021-01-31,84.0
NOW_Real_Estate_Group_1759,NOW Real Estate Group,2021-02-28,85.0
NOW_Real_Estate_Group_1760,NOW Real Estate Group,2021-03-31,86.0
NOW_Real_Estate_Group_1761,NOW Real Estate Group,2021-04-30,83.0
NOW_Real_Estate_Group_1762,NOW Real Estate Group,2021-05-31,87.0
NOW_Real_Estate_Group_1763,NOW Real Estate Group,2021-06-30,86.0
NOW_Real_Estate_Group_1764,NOW Real Estate Group,2021-07-31,86.0
NOW_Real_Estate_Group_1765,NOW Real Estate Group,2021-08-31,89.0
NOW_Real_Estate_Group_1766,NOW Real Estate Group,2021-09-30,88.0
NOW_Real_Estate_Group_1767,NOW Real Estate Group,2021-10-31,93.0
NOW_Real_Estate_Group_1768,NOW Real Estate Group,2021-11-30,94.0
NOW_Real_Estate_Group_1769,NOW Real Estate Group,2021-12-31,92.0
NOW_Real_Estate_Group_1770,NOW Real Estate Group,2020-01-31,93.0
NOW_Real_Estate_Group_1771,NOW Real Estate Group,2020-02-29,94.0
NOW_Real_Estate_Group_1772,NOW Real Estate Group,2020-03-31,94.0
NOW_Real_Estate_Group_1773,NOW Real Estate Group,2020-04-30,94.0
NOW_Real_Estate_Group_1774,NOW Real Estate Group,2020-05-31,96.0
NOW_Real_Estate_Group_1775,NOW Real Estate Group,2020-06-30,97.0
NOW_Real_Estate_Group_1776,NOW Real Estate Group,2020-07-31,98.0
NOW_Real_Estate_Group_1777,NOW Real Estate Group,2020-08-31,100.0
NOW_Real_Estate_Group_1778,NOW Real Estate Group,2020-09-30,99.0
NOW_Real_Estate_Group_1779,NOW Real Estate Group,2020-10-31,98.0
NOW_Real_Estate_Group_1780,NOW Real Estate Group,2020-11-30,97.0
NOW_Real_Estate_Group_1781,NOW Real Estate Group,2020-12-31,98.0
NOW_Real_Estate_Group_1782,NOW Real Estate Group,2019-01-31,98.0
NOW_Real_Estate_Group_1783,NOW Real Estate Group,2019-02-28,98.0
NOW_Real_Estate_Group_1784,NOW Real Estate Group,2019-03-31,98.0
NOW_Real_Estate_Group_1785,NOW Real Estate Group,2019-04-30,95.0
NOW_Real_Estate_Group_1786,NOW Real Estate Group,2019-05-31,93.0
NOW_Real_Estate_Group_1787,NOW Real Estate Group,2019-06-30,95.0
NOW_Real_Estate_Group_1788,NOW Real Estate Group,2019-07-31,96.0
NOW_Real_Estate_Group_1789,NOW Real Estate Group,2019-08-31,98.0
NOW_Real_Estate_Group_1790,NOW Real Estate Group,2019-09-30,99.0
NOW_Real_Estate_Group_1791,NOW Real Estate Group,2019-10-31,98.0
NOW_Real_Estate_Group_1792,NOW Real Estate Group,2019-11-30,101.0
NOW_Real_Estate_Group_1793,NOW Real Estate Group,2019-12-31,103.0
NOW_Real_Estate_Group_1794,NOW Real Estate Group,2018-01-31,102.0
NOW_Real_Estate_Group_1795,NOW Real Estate Group,2018-02-28,101.0
NOW_Real_Estate_Group_1796,NOW Real Estate Group,2018-03-31,101.0
NOW_Real_Estate_Group_1797,NOW Real Estate Group,2018-04-30,103.0
NOW_Real_Estate_Group_1798,NOW Real Estate Group,2018-05-31,
NOW_Real_Estate_Group_1799,NOW Real Estate Group,2018-06-30,
NOW_Real_Estate_Group_1800,NOW Real Estate Group,2018-07-31,
NOW_Real_Estate_Group_1801,NOW Real Estate Group,2018-08-31,
NOW_Real_Estate_Group_1802,NOW Real Estate Group,2018-09-30,
NOW_Real_Estate_Group_1803,NOW Real Estate Group,2018-10-31,
NOW_Real_Estate_Group_1804,NOW Real Estate Group,2018-11-30,
NOW_Real_Estate_Group_1805,NOW Real Estate Group,2018-12-31,
NOW_Real_Estate_Group_1806,NOW Real Estate Group,2017-01-31,
YEGPro_Realty_1807,YEGPro Realty,2024-01-31,69.0
YEGPro_Realty_1808,YEGPro Realty,2024-02-29,86.0
YEGPro_Realty_1809,YEGPro Realty,2024-03-31,84.0
YEGPro_Realty_1810,YEGPro Realty,2024-04-30,82.0
YEGPro_Realty_1811,YEGPro Realty,2024-05-31,81.0
YEGPro_Realty_1812,YEGPro Realty,2024-06-30,81.0
YEGPro_Realty_1813,YEGPro Realty,2024-07-31,81.0
YEGPro_Realty_1814,YEGPro Realty,2024-08-31,80.0
YEGPro_Realty_1815,YEGPro Realty,2024-09-30,77.0
YEGPro_Realty_1816,YEGPro Realty,2024-10-31,76.0
YEGPro_Realty_1817,YEGPro Realty,2024-11-30,76.0
YEGPro_Realty_1818,YEGPro Realty,2024-12-31,77.0
YEGPro_Realty_1819,YEGPro Realty,2023-01-31,77.0
YEGPro_Realty_1820,YEGPro Realty,2023-02-28,77.0
YEGPro_Realty_1821,YEGPro Realty,2023-03-31,75.0
YEGPro_Realty_1822,YEGPro Realty,2023-04-30,75.0
YEGPro_Realty_1823,YEGPro Realty,2023-05-31,80.0
YEGPro_Realty_1824,YEGPro Realty,2023-06-30,81.0
YEGPro_Realty_1825,YEGPro Realty,2023-07-31,85.0
YEGPro_Realty_1826,YEGPro Realty,2023-08-31,87.0
YEGPro_Realty_1827,YEGPro Realty,2023-09-30,87.0
YEGPro_Realty_1828,YEGPro Realty,2023-10-31,88.0
YEGPro_Realty_1829,YEGPro Realty,2023-11-30,88.0
YEGPro_Realty_1830,YEGPro Realty,2023-12-31,88.0
YEGPro_Realty_1831,YEGPro Realty,2022-01-31,86.0
YEGPro_Realty_1832,YEGPro Realty,2022-02-28,85.0
YEGPro_Realty_1833,YEGPro Realty,2022-03-31,84.0
YEGPro_Realty_1834,YEGPro Realty,2022-04-30,85.0
YEGPro_Realty_1835,YEGPro Realty,2022-05-31,85.0
YEGPro_Realty_1836,YEGPro Realty,2022-06-30,84.0
YEGPro_Realty_1837,YEGPro Realty,2022-07-31,83.0
YEGPro_Realty_1838,YEGPro Realty,2022-08-31,82.0
YEGPro_Realty_1839,YEGPro Realty,2022-09-30,82.0
YEGPro_Realty_1840,YEGPro Realty,2022-10-31,79.0
YEGPro_Realty_1841,YEGPro Realty,2022-11-30,78.0
YEGPro_Realty_1842,YEGPro Realty,2022-12-31,77.0
YEGPro_Realty_1843,YEGPro Realty,2021-01-31,76.0
YEGPro_Realty_1844,YEGPro Realty,2021-02-28,76.0
YEGPro_Realty_1845,YEGPro Realty,2021-03-31,79.0
YEGPro_Realty_1846,YEGPro Realty,2021-04-30,78.0
YEGPro_Realty_1847,YEGPro Realty,2021-05-31,73.0
YEGPro_Realty_1848,YEGPro Realty,2021-06-30,72.0
YEGPro_Realty_1849,YEGPro Realty,2021-07-31,71.0
YEGPro_Realty_1850,YEGPro Realty,2021-08-31,69.0
YEGPro_Realty_1851,YEGPro Realty,2021-09-30,69.0
YEGPro_Realty_1852,YEGPro Realty,2021-10-31,74.0
YEGPro_Realty_1853,YEGPro Realty,2021-11-30,74.0
YEGPro_Realty_1854,YEGPro Realty,2021-12-31,74.0
YEGPro_Realty_1855,YEGPro Realty,2020-01-31,65.0
YEGPro_Realty_1856,YEGPro Realty,2020-02-29,66.0
YEGPro_Realty_1857,YEGPro Realty,2020-03-31,65.0
YEGPro_Realty_1858,YEGPro Realty,2020-04-30,65.0
YEGPro_Realty_1859,YEGPro Realty,2020-05-31,62.0
YEGPro_Realty_1860,YEGPro Realty,2020-06-30,61.0
YEGPro_Realty_1861,YEGPro Realty,2020-07-31,64.0
YEGPro_Realty_1862,YEGPro Realty,2020-08-31,66.0
YEGPro_Realty_1863,YEGPro Realty,2020-09-30,65.0
YEGPro_Realty_1864,YEGPro Realty,2020-10-31,65.0
YEGPro_Realty_1865,YEGPro Realty,2020-11-30,63.0
YEGPro_Realty_1866,YEGPro Realty,2020-12-31,65.0
YEGPro_Realty_1867,YEGPro Realty,2019-01-31,66.0
YEGPro_Realty_1868,YEGPro Realty,2019-02-28,57.0
YEGPro_Realty_1869,YEGPro Realty,2019-03-31,56.0
YEGPro_Realty_1870,YEGPro Realty,2019-04-30,54.0
YEGPro_Realty_1871,YEGPro Realty,2019-05-31,55.0
YEGPro_Realty_1872,YEGPro Realty,2019-06-30,51.0
YEGPro_Realty_1873,YEGPro Realty,2019-07-31,51.0
YEGPro_Realty_1874,YEGPro Realty,2019-08-31,52.0
YEGPro_Realty_1875,YEGPro Realty,2019-09-30,49.0
YEGPro_Realty_1876,YEGPro Realty,2019-10-31,
YEGPro_Realty_1877,YEGPro Realty,2019-11-30,
YEGPro_Realty_1878,YEGPro Realty,2019-12-31,
YEGPro_Realty_1879,YEGPro Realty,2018-01-31,
YEGPro_Realty_1880,YEGPro Realty,2018-02-28,
YEGPro_Realty_1881,YEGPro Realty,2018-03-31,
YEGPro_Realty_1882,YEGPro Realty,2018-04-30,
YEGPro_Realty_1883,YEGPro Realty,2018-05-31,
YEGPro_Realty_1884,YEGPro Realty,2018-06-30,
YEGPro_Realty_1885,YEGPro Realty,2018-07-31,
YEGPro_Realty_1886,YEGPro Realty,2018-08-31,
YEGPro_Realty_1887,YEGPro Realty,2018-09-30,
YEGPro_Realty_1888,YEGPro Realty,2018-10-31,
YEGPro_Realty_1889,YEGPro Realty,2018-11-30,
YEGPro_Realty_1890,YEGPro Realty,2018-12-31,
YEGPro_Realty_1891,YEGPro Realty,2017-01-31,
Century_21_Leading_1892,Century 21 Leading,2024-01-31,55.0
Century_21_Leading_1893,Century 21 Leading,2024-02-29,55.0
Century_21_Leading_1894,Century 21 Leading,2024-03-31,55.0
Century_21_Leading_1895,Century 21 Leading,2024-04-30,52.0
Century_21_Leading_1896,Century 21 Leading,2024-05-31,52.0
Century_21_Leading_1897,Century 21 Leading,2024-06-30,53.0
Century_21_Leading_1898,Century 21 Leading,2024-07-31,51.0
Century_21_Leading_1899,Century 21 Leading,2024-08-31,50.0
Century_21_Leading_1900,Century 21 Leading,2024-09-30,49.0
Century_21_Leading_1901,Century 21 Leading,2024-10-31,52.0
Century_21_Leading_1902,Century 21 Leading,2024-11-30,52.0
Century_21_Leading_1903,Century 21 Leading,2024-12-31,54.0
Century_21_Leading_1904,Century 21 Leading,2023-01-31,54.0
Century_21_Leading_1905,Century 21 Leading,2023-02-28,54.0
Century_21_Leading_1906,Century 21 Leading,2023-03-31,53.0
Century_21_Leading_1907,Century 21 Leading,2023-04-30,53.0
Century_21_Leading_1908,Century 21 Leading,2023-05-31,55.0
Century_21_Leading_1909,Century 21 Leading,2023-06-30,56.0
Century_21_Leading_1910,Century 21 Leading,2023-07-31,56.0
Century_21_Leading_1911,Century 21 Leading,2023-08-31,56.0
Century_21_Leading_1912,Century 21 Leading,2023-09-30,53.0
Century_21_Leading_1913,Century 21 Leading,2023-10-31,57.0
Century_21_Leading_1914,Century 21 Leading,2023-11-30,58.0
Century_21_Leading_1915,Century 21 Leading,2023-12-31,56.0
Century_21_Leading_1916,Century 21 Leading,2022-01-31,56.0
Century_21_Leading_1917,Century 21 Leading,2022-02-28,57.0
Century_21_Leading_1918,Century 21 Leading,2022-03-31,55.0
Century_21_Leading_1919,Century 21 Leading,2022-04-30,57.0
Century_21_Leading_1920,Century 21 Leading,2022-05-31,57.0
Century_21_Leading_1921,Century 21 Leading,2022-06-30,
Century_21_Leading_1922,Century 21 Leading,2022-07-31,
Century_21_Leading_1923,Century 21 Leading,2022-08-31,
Century_21_Leading_1924,Century 21 Leading,2022-09-30,
Century_21_Leading_1925,Century 21 Leading,2022-10-31,
Century_21_Leading_1926,Century 21 Leading,2022-11-30,
Century_21_Leading_1927,Century 21 Leading,2022-12-31,
Century_21_Leading_1928,Century 21 Leading,2021-01-31,
Century_21_Leading_1929,Century 21 Leading,2021-02-28,
Century_21_Leading_1930,Century 21 Leading,2021-03-31,
Century_21_Leading_1931,Century 21 Leading,2021-04-30,
Century_21_Leading_1932,Century 21 Leading,2021-05-31,
Century_21_Leading_1933,Century 21 Leading,2021-06-30,
Century_21_Leading_1934,Century 21 Leading,2021-07-31,
Century_21_Leading_1935,Century 21 Leading,2021-08-31,
Century_21_Leading_1936,Century 21 Leading,2021-09-30,
Century_21_Leading_1937,Century 21 Leading,2021-10-31,
Century_21_Leading_1938,Century 21 Leading,2021-11-30,
Century_21_Leading_1939,Century 21 Leading,2021-12-31,
Century_21_Leading_1940,Century 21 Leading,2020-01-31,
Century_21_Leading_1941,Century 21 Leading,2020-02-29,
Century_21_Leading_1942,Century 21 Leading,2020-03-31,
Century_21_Leading_1943,Century 21 Leading,2020-04-30,
Century_21_Leading_1944,Century 21 Leading,2020-05-31,
Century_21_Leading_1945,Century 21 Leading,2020-06-30,
Century_21_Leading_1946,Century 21 Leading,2020-07-31,
Century_21_Leading_1947,Century 21 Leading,2020-08-31,
Century_21_Leading_1948,Century 21 Leading,2020-09-30,
Century_21_Leading_1949,Century 21 Leading,2020-10-31,
Century_21_Leading_1950,Century 21 Leading,2020-11-30,
Century_21_Leading_1951,Century 21 Leading,2020-12-31,
Century_21_Leading_1952,Century 21 Leading,2019-01-31,
Century_21_Leading_1953,Century 21 Leading,2019-02-28,
Century_21_Leading_1954,Century 21 Leading,2019-03-31,
Century_21_Leading_1955,Century 21 Leading,2019-04-30,
Century_21_Leading_1956,Century 21 Leading,2019-05-31,
Century_21_Leading_1957,Century 21 Leading,2019-06-30,
Century_21_Leading_1958,Century 21 Leading,2019-07-31,
Century_21_Leading_1959,Century 21 Leading,2019-08-31,
Century_21_Leading_1960,Century 21 Leading,2019-09-30,
Century_21_Leading_1961,Century 21 Leading,2019-10-31,
Century_21_Leading_1962,Century 21 Leading,2019-11-30,
Century_21_Leading_1963,Century 21 Leading,2019-12-31,
Century_21_Leading_1964,Century 21 Leading,2018-01-31,
Century_21_Leading_1965,Century 21 Leading,2018-02-28,
Century_21_Leading_1966,Century 21 Leading,2018-03-31,
Century_21_Leading_1967,Century 21 Leading,2018-04-30,
Century_21_Leading_1968,Century 21 Leading,2018-05-31,
Century_21_Leading_1969,Century 21 Leading,2018-06-30,
Century_21_Leading_1970,Century 21 Leading,2018-07-31,
Century_21_Leading_1971,Century 21 Leading,2018-08-31,
Century_21_Leading_1972,Century 21 Leading,2018-09-30,
Century_21_Leading_1973,Century 21 Leading,2018-10-31,
Century_21_Leading_1974,Century 21 Leading,2018-11-30,
Century_21_Leading_1975,Century 21 Leading,2018-12-31,
Century_21_Leading_1976,Century 21 Leading,2017-01-31,
RE/MAX_Professionals_1977,RE/MAX Professionals,2024-01-31,36.0
RE/MAX_Professionals_1978,RE/MAX Professionals,2024-02-29,37.0
RE/MAX_Professionals_1979,RE/MAX Professionals,2024-03-31,37.0
RE/MAX_Professionals_1980,RE/MAX Professionals,2024-04-30,37.0
RE/MAX_Professionals_1981,RE/MAX Professionals,2024-05-31,39.0
RE/MAX_Professionals_1982,RE/MAX Professionals,2024-06-30,39.0
RE/MAX_Professionals_1983,RE/MAX Professionals,2024-07-31,39.0
RE/MAX_Professionals_1984,RE/MAX Professionals,2024-08-31,41.0
RE/MAX_Professionals_1985,RE/MAX Professionals,2024-09-30,41.0
RE/MAX_Professionals_1986,RE/MAX Professionals,2024-10-31,41.0
RE/MAX_Professionals_1987,RE/MAX Professionals,2024-11-30,41.0
RE/MAX_Professionals_1988,RE/MAX Professionals,2024-12-31,43.0
RE/MAX_Professionals_1989,RE/MAX Professionals,2023-01-31,44.0
RE/MAX_Professionals_1990,RE/MAX Professionals,2023-02-28,46.0
RE/MAX_Professionals_1991,RE/MAX Professionals,2023-03-31,48.0
RE/MAX_Professionals_1992,RE/MAX Professionals,2023-04-30,51.0
RE/MAX_Professionals_1993,RE/MAX Professionals,2023-05-31,53.0
RE/MAX_Professionals_1994,RE/MAX Professionals,2023-06-30,53.0
RE/MAX_Professionals_1995,RE/MAX Professionals,2023-07-31,51.0
RE/MAX_Professionals_1996,RE/MAX Professionals,2023-08-31,51.0
RE/MAX_Professionals_1997,RE/MAX Professionals,2023-09-30,51.0
RE/MAX_Professionals_1998,RE/MAX Professionals,2023-10-31,51.0
RE/MAX_Professionals_1999,RE/MAX Professionals,2023-11-30,49.0
RE/MAX_Professionals_2000,RE/MAX Professionals,2023-12-31,49.0
RE/MAX_Professionals_2001,RE/MAX Professionals,2022-01-31,49.0
RE/MAX_Professionals_2002,RE/MAX Professionals,2022-02-28,51.0
RE/MAX_Professionals_2003,RE/MAX Professionals,2022-03-31,55.0
RE/MAX_Professionals_2004,RE/MAX Professionals,2022-04-30,57.0
RE/MAX_Professionals_2005,RE/MAX Professionals,2022-05-31,60.0
RE/MAX_Professionals_2006,RE/MAX Professionals,2022-06-30,61.0
RE/MAX_Professionals_2007,RE/MAX Professionals,2022-07-31,61.0
RE/MAX_Professionals_2008,RE/MAX Professionals,2022-08-31,60.0
RE/MAX_Professionals_2009,RE/MAX Professionals,2022-09-30,61.0
RE/MAX_Professionals_2010,RE/MAX Professionals,2022-10-31,60.0
RE/MAX_Professionals_2011,RE/MAX Professionals,2022-11-30,61.0
RE/MAX_Professionals_2012,RE/MAX Professionals,2022-12-31,62.0
RE/MAX_Professionals_2013,RE/MAX Professionals,2021-01-31,56.0
RE/MAX_Professionals_2014,RE/MAX Professionals,2021-02-28,54.0
RE/MAX_Professionals_2015,RE/MAX Professionals,2021-03-31,52.0
RE/MAX_Professionals_2016,RE/MAX Professionals,2021-04-30,51.0
RE/MAX_Professionals_2017,RE/MAX Professionals,2021-05-31,52.0
RE/MAX_Professionals_2018,RE/MAX Professionals,2021-06-30,51.0
RE/MAX_Professionals_2019,RE/MAX Professionals,2021-07-31,51.0
RE/MAX_Professionals_2020,RE/MAX Professionals,2021-08-31,53.0
RE/MAX_Professionals_2021,RE/MAX Professionals,2021-09-30,52.0
RE/MAX_Professionals_2022,RE/MAX Professionals,2021-10-31,49.0
RE/MAX_Professionals_2023,RE/MAX Professionals,2021-11-30,50.0
RE/MAX_Professionals_2024,RE/MAX Professionals,2021-12-31,50.0
RE/MAX_Professionals_2025,RE/MAX Professionals,2020-01-31,44.0
RE/MAX_Professionals_2026,RE/MAX Professionals,2020-02-29,44.0
RE/MAX_Professionals_2027,RE/MAX Professionals,2020-03-31,43.0
RE/MAX_Professionals_2028,RE/MAX Professionals,2020-04-30,47.0
RE/MAX_Professionals_2029,RE/MAX Professionals,2020-05-31,51.0
RE/MAX_Professionals_2030,RE/MAX Professionals,2020-06-30,51.0
RE/MAX_Professionals_2031,RE/MAX Professionals,2020-07-31,52.0
RE/MAX_Professionals_2032,RE/MAX Professionals,2020-08-31,54.0
RE/MAX_Professionals_2033,RE/MAX Professionals,2020-09-30,53.0
RE/MAX_Professionals_2034,RE/MAX Professionals,2020-10-31,53.0
RE/MAX_Professionals_2035,RE/MAX Professionals,2020-11-30,52.0
RE/MAX_Professionals_2036,RE/MAX Professionals,2020-12-31,56.0
RE/MAX_Professionals_2037,RE/MAX Professionals,2019-01-31,57.0
RE/MAX_Professionals_2038,RE/MAX Professionals,2019-02-28,57.0
RE/MAX_Professionals_2039,RE/MAX Professionals,2019-03-31,57.0
RE/MAX_Professionals_2040,RE/MAX Professionals,2019-04-30,57.0
RE/MAX_Professionals_2041,RE/MAX Professionals,2019-05-31,58.0
RE/MAX_Professionals_2042,RE/MAX Professionals,2019-06-30,59.0
RE/MAX_Professionals_2043,RE/MAX Professionals,2019-07-31,57.0
RE/MAX_Professionals_2044,RE/MAX Professionals,2019-08-31,55.0
RE/MAX_Professionals_2045,RE/MAX Professionals,2019-09-30,59.0
RE/MAX_Professionals_2046,RE/MAX Professionals,2019-10-31,58.0
RE/MAX_Professionals_2047,RE/MAX Professionals,2019-11-30,59.0
RE/MAX_Professionals_2048,RE/MAX Professionals,2019-12-31,60.0
RE/MAX_Professionals_2049,RE/MAX Professionals,2018-01-31,59.0
RE/MAX_Professionals_2050,RE/MAX Professionals,2018-02-28,59.0
RE/MAX_Professionals_2051,RE/MAX Professionals,2018-03-31,
RE/MAX_Professionals_2052,RE/MAX Professionals,2018-04-30,
RE/MAX_Professionals_2053,RE/MAX Professionals,2018-05-31,
RE/MAX_Professionals_2054,RE/MAX Professionals,2018-06-30,
RE/MAX_Professionals_2055,RE/MAX Professionals,2018-07-31,
RE/MAX_Professionals_2056,RE/MAX Professionals,2018-08-31,
RE/MAX_Professionals_2057,RE/MAX Professionals,2018-09-30,
RE/MAX_Professionals_2058,RE/MAX Professionals,2018-10-31,
RE/MAX_Professionals_2059,RE/MAX Professionals,2018-11-30,
RE/MAX_Professionals_2060,RE/MAX Professionals,2018-12-31,
RE/MAX_Professionals_2061,RE/MAX Professionals,2017-01-31,
Liv_Real_Estate_2062,Liv Real Estate,2024-01-31,51.0
Liv_Real_Estate_2063,Liv Real Estate,2024-02-29,50.0
Liv_Real_Estate_2064,Liv Real Estate,2024-03-31,49.0
Liv_Real_Estate_2065,Liv Real Estate,2024-04-30,48.0
Liv_Real_Estate_2066,Liv Real Estate,2024-05-31,50.0
Liv_Real_Estate_2067,Liv Real Estate,2024-06-30,50.0
Liv_Real_Estate_2068,Liv Real Estate,2024-07-31,49.0
Liv_Real_Estate_2069,Liv Real Estate,2024-08-31,48.0
Liv_Real_Estate_2070,Liv Real Estate,2024-09-30,49.0
Liv_Real_Estate_2071,Liv Real Estate,2024-10-31,49.0
Liv_Real_Estate_2072,Liv Real Estate,2024-11-30,48.0
Liv_Real_Estate_2073,Liv Real Estate,2024-12-31,54.0
Liv_Real_Estate_2074,Liv Real Estate,2023-01-31,55.0
Liv_Real_Estate_2075,Liv Real Estate,2023-02-28,55.0
Liv_Real_Estate_2076,Liv Real Estate,2023-03-31,55.0
Liv_Real_Estate_2077,Liv Real Estate,2023-04-30,54.0
Liv_Real_Estate_2078,Liv Real Estate,2023-05-31,58.0
Liv_Real_Estate_2079,Liv Real Estate,2023-06-30,59.0
Liv_Real_Estate_2080,Liv Real Estate,2023-07-31,60.0
Liv_Real_Estate_2081,Liv Real Estate,2023-08-31,60.0
Liv_Real_Estate_2082,Liv Real Estate,2023-09-30,58.0
Liv_Real_Estate_2083,Liv Real Estate,2023-10-31,57.0
Liv_Real_Estate_2084,Liv Real Estate,2023-11-30,56.0
Liv_Real_Estate_2085,Liv Real Estate,2023-12-31,57.0
Liv_Real_Estate_2086,Liv Real Estate,2022-01-31,59.0
Liv_Real_Estate_2087,Liv Real Estate,2022-02-28,57.0
Liv_Real_Estate_2088,Liv Real Estate,2022-03-31,55.0
Liv_Real_Estate_2089,Liv Real Estate,2022-04-30,54.0
Liv_Real_Estate_2090,Liv Real Estate,2022-05-31,53.0
Liv_Real_Estate_2091,Liv Real Estate,2022-06-30,53.0
Liv_Real_Estate_2092,Liv Real Estate,2022-07-31,54.0
Liv_Real_Estate_2093,Liv Real Estate,2022-08-31,54.0
Liv_Real_Estate_2094,Liv Real Estate,2022-09-30,53.0
Liv_Real_Estate_2095,Liv Real Estate,2022-10-31,52.0
Liv_Real_Estate_2096,Liv Real Estate,2022-11-30,52.0
Liv_Real_Estate_2097,Liv Real Estate,2022-12-31,52.0
Liv_Real_Estate_2098,Liv Real Estate,2021-01-31,47.0
Liv_Real_Estate_2099,Liv Real Estate,2021-02-28,47.0
Liv_Real_Estate_2100,Liv Real Estate,2021-03-31,46.0
Liv_Real_Estate_2101,Liv Real Estate,2021-04-30,47.0
